# Albanet	als	http://fjalnet.com/	CC BY 3.0 
00001740-n	als:lemma	entitet
00002137-n	als:lemma	abstraksion
00002684-n	als:lemma	objekt
00002684-n	als:lemma	objekt fizik
00002684-n	als:lemma	send
00003553-n	als:lemma	e plote
00003553-n	als:lemma	i gjithë
00003553-n	als:lemma	njësi
00004475-n	als:lemma	organizëm
00004475-n	als:lemma	te qenit
00006269-n	als:lemma	ekzistencë jete
00006484-n	als:lemma	qelizë
00007347-n	als:lemma	agjent i çështjeve gjyqësorë
00007347-n	als:lemma	çështje
00007347-n	als:lemma	zyrë e çështjeve gjyqësore
00007739-v	als:lemma	hap e mbyll sytë
00007739-v	als:lemma	kapsit sytë
00007739-v	als:lemma	shkelje syri
00007846-n	als:lemma	dikush
00007846-n	als:lemma	individ
00007846-n	als:lemma	i vdekshëm
00007846-n	als:lemma	ndokush
00007846-n	als:lemma	njerëzor
00007846-n	als:lemma	njeri
00007846-n	als:lemma	person
00007846-n	als:lemma	shpirt
00009147-v	als:lemma	lëkurë gjarpri
00009147-v	als:lemma	lëshoj
00009147-v	als:lemma	ndërrim i puplave
00009147-v	als:lemma	ndërron qimen
00010054-v	als:lemma	lëvizje e pavullnetshme
00010054-v	als:lemma	lëvizje refleksive
00010241-v	als:lemma	të veprosh ne mënyrë refleksive
00010241-v	als:lemma	të veprosh në mënyrë të pavullnetshme
00010435-v	als:lemma	bëj
00010435-v	als:lemma	sjellje
00010435-v	als:lemma	veprim
00012267-v	als:lemma	bëj
00012613-v	als:lemma	ngricë
00014034-v	als:lemma	dredh
00014034-v	als:lemma	dridhje
00014034-v	als:lemma	lëkund
00014034-v	als:lemma	tund
00014201-v	als:lemma	drithmë
00014201-v	als:lemma	rrëqethje
00014405-v	als:lemma	çlodhje
00014405-v	als:lemma	pushim
00014405-v	als:lemma	qetësim
00014549-v	als:lemma	lëvizje
00014549-v	als:lemma	të jesh aktiv
00014742-v	als:lemma	dremitje
00014742-v	als:lemma	fle
00014742-v	als:lemma	gjumë
00014742-v	als:lemma	të marrësh një sy gjumë
00015388-n	als:lemma	bishë
00015388-n	als:lemma	fauna
00015388-n	als:lemma	kafshë
00015388-n	als:lemma	krijesë
00015388-n	als:lemma	shtazë
00017222-n	als:lemma	bimë
00017222-n	als:lemma	flora
00017222-n	als:lemma	jetë bimore
00018526-v	als:lemma	çelen sytë
00018526-v	als:lemma	i zgjuar ( nga gjumi)
00018526-v	als:lemma	ngjallem
00018526-v	als:lemma	përmendem
00018526-v	als:lemma	zgjim
00018526-v	als:lemma	zgjohem
00019128-n	als:lemma	objekt natyror
00019448-v	als:lemma	ndikoj
00019448-v	als:lemma	veproj
00019613-n	als:lemma	substance
00020827-n	als:lemma	lëndë
00020827-n	als:lemma	material
00020827-n	als:lemma	përmbajtje
00020827-n	als:lemma	substancë
00021265-n	als:lemma	lëndë ushqyese
00021265-n	als:lemma	ushqim
00021939-n	als:lemma	artikull
00021939-n	als:lemma	produkt
00022686-v	als:lemma	aktivizoj
00022686-v	als:lemma	i jap energji
00022686-v	als:lemma	nxis
00022686-v	als:lemma	shtyj
00022686-v	als:lemma	stimuloj
00022903-n	als:lemma	artikull
00023100-n	als:lemma	veçori psikologjike
00023271-n	als:lemma	aftësi njohëse
00023271-n	als:lemma	dijeni
00023271-n	als:lemma	njohuri
00023773-n	als:lemma	kërkesë
00023773-n	als:lemma	motiv
00023773-n	als:lemma	motivim
00023773-n	als:lemma	shkas
00023773-n	als:lemma	shtytës
00024264-n	als:lemma	atribut
00024720-n	als:lemma	gjendje
00025203-v	als:lemma	i tensionuar
00025203-v	als:lemma	tensionoj
00026385-v	als:lemma	çliroj
00026385-v	als:lemma	lehtësoj
00026385-v	als:lemma	lëshohem
00026385-v	als:lemma	shfryj
00026385-v	als:lemma	shtendosem
00026385-v	als:lemma	vonoj
00027167-n	als:lemma	pozicion
00027167-n	als:lemma	vendosje
00027268-v	als:lemma	shtrihem
00027268-v	als:lemma	tendos
00027268-v	als:lemma	tërheq
00027268-v	als:lemma	zgjas
00027807-n	als:lemma	formë
00027807-n	als:lemma	model
00027807-n	als:lemma	trajtë
00028270-n	als:lemma	epokë
00028270-n	als:lemma	kohë
00028270-n	als:lemma	orë
00028270-n	als:lemma	periudhë
00029378-n	als:lemma	ndodhi
00029378-n	als:lemma	ngjarje
00029677-n	als:lemma	proces
00030358-n	als:lemma	aktiviteti njerëzor
00030358-n	als:lemma	veprim njerëzor
00030358-n	als:lemma	veproj
00031264-n	als:lemma	grup
00031264-n	als:lemma	grupim
00031820-v	als:lemma	qesh
00031820-v	als:lemma	shpreh gëzim
00031820-v	als:lemma	shpreh hare
00031921-n	als:lemma	lidhje
00031921-n	als:lemma	marrëdhënie
00032613-n	als:lemma	fitoj
00032613-n	als:lemma	kam
00032613-n	als:lemma	posedoj
00032613-n	als:lemma	zotëroj
00032823-n	als:lemma	marrëdhënie sociale
00033020-n	als:lemma	komunikim
00033020-n	als:lemma	transmetim
00033599-v	als:lemma	pamje
00033599-v	als:lemma	paraqitje e jashtme
00033599-v	als:lemma	shikim
00033599-v	als:lemma	veshtrim
00034213-n	als:lemma	fenomen
00034479-n	als:lemma	fakt
00034479-n	als:lemma	gjë
00034479-n	als:lemma	punë
00034479-n	als:lemma	send
00034574-n	als:lemma	dashamirësi
00034574-n	als:lemma	mirësi
00034574-n	als:lemma	nder
00034574-n	als:lemma	xhentilesë
00034574-n	als:lemma	zemërmirësi
00035189-n	als:lemma	arritje
00035189-n	als:lemma	kryerje
00035758-v	als:lemma	pastroj
00035758-v	als:lemma	purifikoj
00036362-v	als:lemma	lahem
00036362-v	als:lemma	larje
00036762-n	als:lemma	akt heroik
00036762-n	als:lemma	arritje
00036762-n	als:lemma	përpjekje
00036762-n	als:lemma	shrytëzoj
00036762-n	als:lemma	vepër
00037396-n	als:lemma	aksion
00037396-n	als:lemma	akt
00037396-n	als:lemma	veprim
00038262-n	als:lemma	drejtim
00038262-n	als:lemma	orientim
00038262-n	als:lemma	rrjedh
00038262-n	als:lemma	rrjedha e veprimit
00039021-n	als:lemma	bashkëveprim
00039297-n	als:lemma	kontakt
00039297-n	als:lemma	lidhje
00039297-n	als:lemma	prekje
00039297-n	als:lemma	takim
00040353-v	als:lemma	i bërë mirë
00040353-v	als:lemma	kujdes estetik
00040353-v	als:lemma	pastërti
00040928-v	als:lemma	grim
00040928-v	als:lemma	makiazh
00041468-n	als:lemma	luaj
00041468-n	als:lemma	skermë
00041899-n	als:lemma	marr
00041899-n	als:lemma	mësoj
00041899-n	als:lemma	siguroj
00042311-n	als:lemma	akuzim
00042311-n	als:lemma	të akuzosh
00042757-n	als:lemma	ikje
00042757-n	als:lemma	largim
00042757-n	als:lemma	nisje
00042757-n	als:lemma	shmangie
00043195-n	als:lemma	gjetje
00043195-n	als:lemma	zbulim
00043609-n	als:lemma	flakje
00043609-n	als:lemma	hedhje
00043609-n	als:lemma	heq
00043902-n	als:lemma	gjuajtje
00044150-n	als:lemma	implementim
00044150-n	als:lemma	kryerje
00044150-n	als:lemma	zbatim
00045250-n	als:lemma	forcë shtytëse
00045250-n	als:lemma	shtytje
00045817-v	als:lemma	dobësoj
00045817-v	als:lemma	elegant
00045817-v	als:lemma	holloj
00045817-v	als:lemma	i hollë
00045817-v	als:lemma	ngushtoj
00045817-v	als:lemma	ul
00045817-v	als:lemma	zvogëlohem
00045907-n	als:lemma	korrigjim
00045907-n	als:lemma	rigjenerim
00045907-n	als:lemma	rikthim
00045907-n	als:lemma	rivendosje
00046151-v	als:lemma	fitoj
00046151-v	als:lemma	shtoj në peshë
00046177-n	als:lemma	përjashtohesh
00046344-n	als:lemma	marifetë
00046344-n	als:lemma	pengesë
00046344-n	als:lemma	vonesë
00046522-n	als:lemma	prek
00046522-n	als:lemma	prekje
00046534-v	als:lemma	rrobë
00046534-v	als:lemma	veshje për pritje
00046534-v	als:lemma	vishu
00047317-v	als:lemma	përpjekje
00047317-v	als:lemma	provoj
00047317-v	als:lemma	tentativë
00048225-n	als:lemma	ardhje
00048225-n	als:lemma	arritje
00048225-n	als:lemma	mbërritje
00048374-n	als:lemma	mbërritje
00048828-n	als:lemma	ardhje
00048828-n	als:lemma	mbërritje
00049003-n	als:lemma	anëtarësim
00049003-n	als:lemma	e drejtë hyrjeje
00049003-n	als:lemma	futje të dhënash
00049003-n	als:lemma	hyrje
00049003-n	als:lemma	i ardhur
00050037-n	als:lemma	kontigjent
00050037-n	als:lemma	regjistrim
00050652-v	als:lemma	futem në rroba
00050652-v	als:lemma	marr
00050652-v	als:lemma	mbath
00050652-v	als:lemma	vishem
00051192-n	als:lemma	kthim
00051192-n	als:lemma	kthim në shtëpi
00052548-v	als:lemma	fekondoj
00052548-v	als:lemma	pllenim
00053097-n	als:lemma	lamtumirë
00053097-n	als:lemma	largim
00053097-n	als:lemma	ndarje
00053097-n	als:lemma	nisje
00053097-n	als:lemma	shkëputje
00053159-v	als:lemma	lë me bar
00055142-v	als:lemma	pjell
00055142-v	als:lemma	riprodhim
00055142-v	als:lemma	shumëfishoj
00056087-n	als:lemma	dëbim nga atdheu
00056087-n	als:lemma	emigracion
00056087-n	als:lemma	emigrim
00056930-v	als:lemma	lind
00056930-v	als:lemma	lindje
00056930-v	als:lemma	prodhoj
00056930-v	als:lemma	sjell në jetë
00058519-n	als:lemma	dalje
00058743-n	als:lemma	arratisje
00058743-n	als:lemma	ikje
00058743-n	als:lemma	largim
00060833-v	als:lemma	zhburrëroj
00061290-n	als:lemma	dërgim
00061290-n	als:lemma	largoj
00061290-n	als:lemma	nisje
00061290-n	als:lemma	transportim
00061595-v	als:lemma	bëj shterp
00061595-v	als:lemma	sterilizoj
00062806-n	als:lemma	arritje
00062806-n	als:lemma	fitore
00063014-n	als:lemma	rekord
00063291-v	als:lemma	acarim
00063291-v	als:lemma	irritim
00063652-n	als:lemma	sukses
00064095-v	als:lemma	lehtësim
00064095-v	als:lemma	lehtësoj
00064095-v	als:lemma	qetësoj
00064095-v	als:lemma	zbut
00064504-n	als:lemma	hit
00064504-n	als:lemma	i potershëm
00064504-n	als:lemma	potere
00064504-n	als:lemma	sukses i papritur
00064643-v	als:lemma	Lëndim
00064889-v	als:lemma	sëmurë lehtë
00065070-v	als:lemma	lëndim
00065070-v	als:lemma	vuajtje
00065370-v	als:lemma	sëmundje
00065495-v	als:lemma	të qënurit mirë
00065639-v	als:lemma	heq
00065639-v	als:lemma	kaloj
00065639-v	als:lemma	mbështes
00065639-v	als:lemma	pësoj
00066025-v	als:lemma	angullim
00066025-v	als:lemma	grindem
00066025-v	als:lemma	qaravitje
00066025-v	als:lemma	rënkim
00066025-v	als:lemma	vajtoj
00066191-v	als:lemma	e qarë
00066191-v	als:lemma	lotoj
00066191-v	als:lemma	qaj
00066216-n	als:lemma	jo arritës
00066636-n	als:lemma	dështim
00066636-n	als:lemma	mbetje
00066636-n	als:lemma	mossukses
00066977-v	als:lemma	lotim
00067526-n	als:lemma	humbje
00067707-n	als:lemma	dorëzohem
00067707-n	als:lemma	kapitullim
00067707-n	als:lemma	nënshtrohem
00067707-n	als:lemma	përmbysje
00069879-v	als:lemma	dëmtim
00069879-v	als:lemma	lëndim
00070965-n	als:lemma	defekt
00070965-n	als:lemma	e metë
00070965-n	als:lemma	gabim
00070965-n	als:lemma	keqkuptim
00070965-n	als:lemma	mungesë saktësie
00071803-v	als:lemma	mbitendosje
00071803-v	als:lemma	tërheq
00072261-n	als:lemma	njollos
00072261-n	als:lemma	turp
00072261-n	als:lemma	turpëroj
00074524-n	als:lemma	gabim i lehtë
00074524-n	als:lemma	lajthitje
00074558-v	als:lemma	bëj kaps
00074558-v	als:lemma	shtrëngohem
00074790-n	als:lemma	bëj shkel e shko
00074790-n	als:lemma	dështoj
00074790-n	als:lemma	djallos
00074790-n	als:lemma	gabim
00074790-n	als:lemma	gabim trashanik
00074790-n	als:lemma	gaf
00074790-n	als:lemma	katranos
00074790-n	als:lemma	punë e dobët
00075021-v	als:lemma	dobësoj rezistencën
00075021-v	als:lemma	i lëshuar
00075021-v	als:lemma	kapis
00075021-v	als:lemma	konsumoj
00075021-v	als:lemma	lodhje
00075021-v	als:lemma	mundohem
00075021-v	als:lemma	punoj rëndshëm
00075021-v	als:lemma	sos durimin
00075021-v	als:lemma	telikos
00075021-v	als:lemma	vjetërsohem
00078138-v	als:lemma	ngricë
00081072-v	als:lemma	administroj
00081072-v	als:lemma	drejtoj
00081072-v	als:lemma	shpërndaj
00083585-n	als:lemma	gjë e trashëguar
00083585-n	als:lemma	trashëgim
00083809-v	als:lemma	operacion
00083809-v	als:lemma	operoj
00087454-v	als:lemma	i jap të përzier
00087454-v	als:lemma	pësoj rënie
00089324-v	als:lemma	dizinfektoj
00089351-n	als:lemma	dëmshpërblim
00089351-n	als:lemma	restaurim
00089351-n	als:lemma	rifitim
00089351-n	als:lemma	rikthim
00089351-n	als:lemma	rivendosje
00090253-n	als:lemma	marrje
00090253-n	als:lemma	perceptim
00090253-n	als:lemma	pranim
00092293-v	als:lemma	degjenerohem
00092293-v	als:lemma	degradim
00092293-v	als:lemma	dorëzoj
00092293-v	als:lemma	i keqësuar
00092293-v	als:lemma	lëshim
00092293-v	als:lemma	prishem
00092293-v	als:lemma	rënie
00092293-v	als:lemma	shkatërrohem
00092690-v	als:lemma	rekuperoj
00092690-v	als:lemma	rigjej
00092690-v	als:lemma	rimarr veten
00093483-n	als:lemma	çlirim
00093483-n	als:lemma	dorëzim
00093483-n	als:lemma	shpërndarje
00093483-n	als:lemma	shpëtim
00097504-n	als:lemma	mënyrë ekzekutim
00097504-n	als:lemma	performancë
00097504-n	als:lemma	të hysh në veprim
00098385-n	als:lemma	aparat
00098385-n	als:lemma	mekanikë
00098385-n	als:lemma	mekanizëm
00099721-v	als:lemma	stërvitem
00099721-v	als:lemma	ushtrime
