# Chinese Wordnet (Taiwan)	qcn	http://lope.linguistics.ntu.edu.tw/cwn/	wordnet
00001740-v	qcn:lemma	呼吸
00002098-a	qcn:lemma	莫
00002684-n	qcn:lemma	物
00004032-v	qcn:lemma	嗐
00004227-v	qcn:lemma	吐
00004227-v	qcn:lemma	吐出
00004227-v	qcn:lemma	吐出來
00004227-v	qcn:lemma	噴
00004227-v	qcn:lemma	打
00004722-r	qcn:lemma	不外
00004722-r	qcn:lemma	不多不少
00004722-r	qcn:lemma	不過
00004722-r	qcn:lemma	乾
00004722-r	qcn:lemma	僅
00004722-r	qcn:lemma	僅僅
00004722-r	qcn:lemma	僅只
00004722-r	qcn:lemma	只
00004722-r	qcn:lemma	只是
00004722-r	qcn:lemma	只有
00004722-r	qcn:lemma	惟有
00004722-r	qcn:lemma	祇
00004819-v	qcn:lemma	打
00006105-r	qcn:lemma	大半
00006105-r	qcn:lemma	大多
00007012-v	qcn:lemma	吹
00007015-r	qcn:lemma	來
00007015-r	qcn:lemma	大約
00007015-r	qcn:lemma	幾
00007015-r	qcn:lemma	幾乎
00007015-r	qcn:lemma	近乎
00007328-v	qcn:lemma	打
00007488-r	qcn:lemma	根本
00007488-r	qcn:lemma	絕
00007488-r	qcn:lemma	絕對
00007739-v	qcn:lemma	眨
00007846-n	qcn:lemma	人員
00007846-n	qcn:lemma	人士
00007846-n	qcn:lemma	員
00007846-n	qcn:lemma	某某
00007846-n	qcn:lemma	者
00008007-r	qcn:lemma	全
00008007-r	qcn:lemma	全然
00008007-r	qcn:lemma	完全
00008007-r	qcn:lemma	所有
00008007-r	qcn:lemma	渾然
00008007-r	qcn:lemma	盡
00008007-r	qcn:lemma	統統
00008007-r	qcn:lemma	諸
00008007-r	qcn:lemma	通通
00008007-r	qcn:lemma	都
00008600-r	qcn:lemma	只有
00008997-r	qcn:lemma	生
00010759-r	qcn:lemma	唯一
00011093-r	qcn:lemma	好
00012531-r	qcn:lemma	容易
00012531-r	qcn:lemma	易
00012613-v	qcn:lemma	鐵
00013160-a	qcn:lemma	具體
00013328-v	qcn:lemma	下
00013328-v	qcn:lemma	打
00013328-v	qcn:lemma	走
00013887-a	qcn:lemma	豐厚
00014201-v	qcn:lemma	打
00014201-v	qcn:lemma	抖
00014285-r	qcn:lemma	大幅
00014285-r	qcn:lemma	大幅度
00014405-v	qcn:lemma	安養
00014405-v	qcn:lemma	鬆
00014549-v	qcn:lemma	動
00014549-v	qcn:lemma	行動
00014742-v	qcn:lemma	熟睡
00014742-v	qcn:lemma	眠
00014742-v	qcn:lemma	睏
00014742-v	qcn:lemma	睡
00014742-v	qcn:lemma	睡覺
00015247-a	qcn:lemma	茂
00015388-n	qcn:lemma	動
00015388-n	qcn:lemma	動物
00015388-n	qcn:lemma	獸
00015946-v	qcn:lemma	眠
00016702-v	qcn:lemma	打
00016702-v	qcn:lemma	打瞌睡
00016702-v	qcn:lemma	點頭
00017031-v	qcn:lemma	打
00017186-a	qcn:lemma	不便
00017222-n	qcn:lemma	株
00017222-n	qcn:lemma	植
00017445-r	qcn:lemma	甚或
00017445-r	qcn:lemma	甚而
00017445-r	qcn:lemma	甚至
00017445-r	qcn:lemma	甚至於
00017445-r	qcn:lemma	還
00017445-r	qcn:lemma	都
00017639-r	qcn:lemma	乃至
00017639-r	qcn:lemma	尤有進者
00017639-r	qcn:lemma	甚或
00017639-r	qcn:lemma	甚而
00017639-r	qcn:lemma	甚至
00017639-r	qcn:lemma	甚至於
00017639-r	qcn:lemma	還
00018158-v	qcn:lemma	起
00019339-r	qcn:lemma	一向
00019339-r	qcn:lemma	向
00019339-r	qcn:lemma	向來
00019339-r	qcn:lemma	從來
00019339-r	qcn:lemma	老是
00019339-r	qcn:lemma	長
00019448-v	qcn:lemma	染
00019609-r	qcn:lemma	永
00020476-r	qcn:lemma	一直
00020759-r	qcn:lemma	未曾
00020827-n	qcn:lemma	物質
00020997-r	qcn:lemma	絕不
00021212-r	qcn:lemma	偶
00021212-r	qcn:lemma	偶爾
00021212-r	qcn:lemma	時
00021212-r	qcn:lemma	間
00021265-n	qcn:lemma	食物
00021265-n	qcn:lemma	養分
00021766-a	qcn:lemma	切實
00021766-a	qcn:lemma	真的
00021766-a	qcn:lemma	確實
00021878-r	qcn:lemma	有時
00022680-a	qcn:lemma	傳真
00022686-v	qcn:lemma	打
00022686-v	qcn:lemma	激
00024073-r	qcn:lemma	不予
00024073-r	qcn:lemma	不必
00024073-r	qcn:lemma	毋
00024073-r	qcn:lemma	沒
00024073-r	qcn:lemma	無
00024619-a	qcn:lemma	慣
00024619-a	qcn:lemma	習慣
00024720-n	qcn:lemma	境
00024720-n	qcn:lemma	境地
00024720-n	qcn:lemma	實況
00024720-n	qcn:lemma	情況
00024720-n	qcn:lemma	狀態
00025290-r	qcn:lemma	隨地
00025290-r	qcn:lemma	隨處
00025559-r	qcn:lemma	何
00025559-r	qcn:lemma	哪
00025728-r	qcn:lemma	到處
00025728-r	qcn:lemma	四下
00025728-r	qcn:lemma	四處
00026192-n	qcn:lemma	感受
00027167-n	qcn:lemma	位
00027167-n	qcn:lemma	位置
00027167-n	qcn:lemma	處
00027268-v	qcn:lemma	伸
00027268-v	qcn:lemma	伸手
00027268-v	qcn:lemma	展開
00027384-r	qcn:lemma	又
00027384-r	qcn:lemma	還是
00027795-r	qcn:lemma	還
00027918-r	qcn:lemma	尚
00027918-r	qcn:lemma	沒
00027918-r	qcn:lemma	還
00028270-n	qcn:lemma	時
00028270-n	qcn:lemma	歲
00028424-r	qcn:lemma	何
00028424-r	qcn:lemma	哪
00028424-r	qcn:lemma	安
00028424-r	qcn:lemma	怎麼
00028424-r	qcn:lemma	焉能
00028651-n	qcn:lemma	空
00028797-r	qcn:lemma	不過
00028797-r	qcn:lemma	偏偏
00028797-r	qcn:lemma	可
00029367-r	qcn:lemma	兼
00029367-r	qcn:lemma	加上
00029367-r	qcn:lemma	另
00029367-r	qcn:lemma	另外
00029367-r	qcn:lemma	此外
00029367-r	qcn:lemma	還有
00029378-n	qcn:lemma	事件
00029933-a	qcn:lemma	貪婪
00031264-n	qcn:lemma	團
00031264-n	qcn:lemma	大我
00031264-n	qcn:lemma	小組
00031264-n	qcn:lemma	族
00031264-n	qcn:lemma	班
00031264-n	qcn:lemma	組
00031264-n	qcn:lemma	群
00031264-n	qcn:lemma	集團
00031304-r	qcn:lemma	仍
00031304-r	qcn:lemma	仍然
00031304-r	qcn:lemma	仍舊
00031304-r	qcn:lemma	依然
00031304-r	qcn:lemma	依舊
00031304-r	qcn:lemma	尚
00031304-r	qcn:lemma	照
00031304-r	qcn:lemma	還
00031304-r	qcn:lemma	還是
00031663-v	qcn:lemma	咯
00031663-v	qcn:lemma	咯咯
00031798-r	qcn:lemma	即已
00031798-r	qcn:lemma	已然
00031798-r	qcn:lemma	業經
00031798-r	qcn:lemma	都
00031820-v	qcn:lemma	大笑
00031899-r	qcn:lemma	很
00031899-r	qcn:lemma	得很
00031899-r	qcn:lemma	怎麼
00031899-r	qcn:lemma	怪
00031899-r	qcn:lemma	激
00031899-r	qcn:lemma	特
00031899-r	qcn:lemma	特別
00031899-r	qcn:lemma	真正
